ID,AreaID[0],AreaID[1],AreaID[2],AreaID[3],AreaID[4],AreaID[5],NextAreaID
365,4222,0,0,0,0,0,0
366,3999,0,0,0,0,0,0
367,4394,4362,0,0,0,0,0
368,4343,4377,4345,4346,4351,4360,367
369,4355,4356,4347,4348,4349,4350,368
370,4287,4288,4289,0,0,0,0
371,4287,4288,4289,0,0,0,0
372,0,0,0,0,0,0,0
373,4197,0,0,0,0,0,0
374,4220,0,0,0,0,0,0
375,4197,0,0,0,0,0,0
376,66,0,0,0,0,0,0
377,67,0,0,0,0,0,0
378,4197,0,0,0,0,0,0
379,210,0,0,0,0,0,0
380,4417,0,0,0,0,0,0
381,4329,0,0,0,0,0,0
382,4163,0,0,0,0,0,0
383,4197,0,0,0,0,0,0
384,4183,4184,4254,4176,4161,0,0
385,4197,0,0,0,0,0,0
386,4500,0,0,0,0,0,0
387,66,0,0,0,0,0,0
388,4422,4438,4535,4437,0,0,0
389,4173,4184,4254,4174,4161,0,0
390,4197,0,0,0,0,0,0
391,4197,0,0,0,0,0,0
392,4282,0,0,0,0,0,0
393,65,0,0,0,0,0,0
394,4197,0,0,0,0,0,0
395,4197,0,0,0,0,0,0
396,3711,0,0,0,0,0,0
397,4197,0,0,0,0,0,0
398,3711,0,0,0,0,0,0
399,3711,0,0,0,0,0,0
400,4197,0,0,0,0,0,0
401,2918,0,0,0,0,0,0
402,3428,36,331,3790,1583,4,401
403,4188,4190,0,0,0,0,0
404,4188,4190,4177,4178,0,0,0
405,4476,0,0,0,0,0,0
423,4497,0,0,0,0,0,0
424,4431,4432,4473,0,0,0,0
425,4492,0,0,0,0,0,0
443,4495,0,0,0,0,0,0
463,4535,0,0,0,0,0,0
483,4438,0,0,0,0,0,0
484,4437,0,0,0,0,0,0
485,4434,0,0,0,0,0,0
486,4422,0,0,0,0,0,0
503,4484,4435,4434,4436,0,0,0
523,4431,0,0,0,0,0,0
543,4580,4506,4501,4505,4504,0,0
544,4476,4452,4431,4428,4432,4473,0
545,4439,0,0,0,0,0,0
546,4444,4463,0,0,0,0,0
547,4197,0,0,0,0,0,0
563,4542,4446,0,0,0,0,0
583,4527,4498,4496,4528,4526,4497,624
584,2362,0,0,0,0,0,0
603,4314,0,0,0,0,0,0
623,4311,66,0,0,0,0,0
624,4525,4492,4524,0,0,0,0
625,4312,4311,66,0,0,0,0
626,4525,4492,4524,0,0,0,0
627,4527,4498,4496,4528,4526,4497,626
643,4588,4531,0,0,0,0,0
663,4528,0,0,0,0,0,0
683,4527,4496,4526,4497,4524,0,0
684,4520,4597,4519,0,0,0,0
703,4495,0,0,0,0,0,0
704,4242,0,0,0,0,0,0
723,4522,0,0,0,0,0,0
724,4477,4517,0,0,0,0,0
743,4537,0,0,0,0,0,0
763,4519,0,0,0,0,0,0
783,3979,4242,0,0,0,0,0
803,4395,0,0,0,0,0,0
804,4507,0,0,0,0,0,0
823,4179,0,0,0,0,0,0
824,4521,0,0,0,0,0,0
825,4120,0,0,0,0,0,0
826,210,0,0,0,0,0,0
827,4513,0,0,0,0,0,0
843,4514,4513,0,0,0,0,0
863,4422,4535,0,0,0,0,0
883,210,3711,67,0,0,0,0
903,331,0,0,0,0,0,0
923,4466,0,0,0,0,0,0
924,4622,0,0,0,0,0,0
943,4272,4264,67,0,0,0,0
963,4495,0,0,0,0,0,0
983,4476,4452,4431,4428,4432,0,0
1003,4392,0,0,0,0,0,0
1004,4640,4641,4639,4120,0,0,0
1023,4435,4436,0,0,0,0,0
1024,4210,4196,4416,66,0,0,0
1025,4216,0,0,0,0,0,0
1043,4440,0,0,0,0,0,0
1063,4493,0,0,0,0,0,0
1083,4508,4507,0,0,0,0,0
1103,3576,222,159,186,3665,87,1123
1123,131,362,223,0,0,0,0
1143,4581,0,0,0,0,0,0
1144,4582,0,0,0,0,0,0
1145,4583,0,0,0,0,0,0
1163,4273,0,0,0,0,0,0
1183,4183,0,0,0,0,0,0
1184,4223,0,0,0,0,0,0
1203,719,0,0,0,0,0,0
1223,413,0,0,0,0,0,0
1243,437,0,0,0,0,0,0
1263,431,0,0,0,0,0,0
1283,4658,4672,4671,4670,4673,4669,0
1284,4659,0,0,0,0,0,0
1285,452,0,0,0,0,0,0
1286,445,4661,0,0,0,0,0
1303,4626,0,0,0,0,0,0
1323,431,0,0,0,0,0,0
1343,4675,0,0,0,0,0,0
1363,415,0,0,0,0,0,0
1364,4518,4522,4519,0,0,0,0
1383,4664,0,0,0,0,0,0
1403,4693,431,0,0,0,0,0
1423,4690,0,0,0,0,0,0
1443,4702,0,0,0,0,0,0
1463,1377,440,490,0,0,0,0
1483,4695,0,0,0,0,0,0
1484,426,4705,0,0,0,0,0
1503,4708,0,0,0,0,0,0
1523,415,4691,0,0,0,0,0
1543,262,0,0,0,0,0,0
1563,427,0,0,0,0,0,0
1583,261,478,0,0,0,0,0
1603,4665,4652,4650,0,0,0,0
1623,4665,4652,4650,0,0,0,0
1643,421,420,1276,4715,0,0,0
1644,4718,0,0,0,0,0,0
1663,388,0,0,0,0,0,0
1683,4723,4722,0,0,0,0,0
1703,603,0,0,0,0,0,0
1723,4766,0,0,0,0,0,0
1743,1234,0,0,0,0,0,0
1763,4742,0,0,0,0,0,0
1783,4780,0,0,0,0,0,0
1784,2406,0,0,0,0,0,0
1803,2198,604,0,0,0,0,0
1823,2405,4803,2406,4796,0,0,0
1843,4801,0,0,0,0,0,0
1863,405,2100,0,0,0,0,0
1883,4720,0,0,0,0,0,0
1903,4804,0,0,0,0,0,0
1923,1225,0,0,0,0,0,0
1943,4228,0,0,0,0,0,0
1963,4807,4818,0,0,0,0,0
1983,4782,4781,0,0,0,0,0
1984,1657,809,1537,1637,3487,1519,125
2003,1221,0,0,0,0,0,0
2023,1234,4745,0,0,0,0,0
2043,1233,1221,0,0,0,0,0
2063,1233,1221,0,0,0,0,0
2083,4821,0,0,0,0,0,0
2103,1224,0,0,0,0,0,0
2123,4800,0,0,0,0,0,0
2143,2497,4814,0,0,0,0,0
2163,4834,0,0,0,0,0,0
2183,77,800,132,0,0,0,0
2203,4813,0,0,0,0,0,0
2223,4788,0,0,0,0,0,0
2243,4765,0,0,0,0,0,0
2263,4853,0,0,0,0,0,0
2283,4778,0,0,0,0,0,0
2303,4855,0,0,0,0,0,0
2323,4730,0,0,0,0,0,0
2343,4866,4875,4865,4867,0,0,0
2363,14,0,0,0,0,0,0
2383,4863,0,0,0,0,0,0
2423,490,0,0,0,0,0,0
2443,543,0,0,0,0,0,0
2444,4881,0,0,0,0,0,0
2445,4816,4870,4871,0,0,0,0
2446,4864,0,0,0,0,0,0
2447,4075,0,0,0,0,0,0
2448,4877,0,0,0,0,0,0
2449,4867,0,0,0,0,0,0
2450,4876,0,0,0,0,0,0
2451,4853,4850,4986,0,0,0,0
2452,4812,0,0,0,0,0,0
2453,4882,4382,0,0,0,0,0
2454,542,4382,0,0,0,0,0
2455,4885,4382,0,0,0,0,0
2456,4884,4382,0,0,0,0,0
2457,4892,0,0,0,0,0,0
2461,3948,0,0,0,0,0,0
2462,4899,0,0,0,0,0,0
2463,4899,4903,4900,4902,4901,0,0
2464,983,0,0,0,0,0,0
2472,77,0,0,0,0,0,0
2473,154,0,0,0,0,0,0
2474,4911,0,0,0,0,0,0
2476,4866,4875,4865,0,0,0,0
2477,159,2118,0,0,0,0,0
2478,1537,0,0,0,0,0,0
2479,85,0,0,0,0,0,0
2480,4867,0,0,0,0,0,0
2481,1637,0,0,0,0,0,0
2482,4913,0,0,0,0,0,0
2483,4914,0,0,0,0,0,0
2484,4845,0,0,0,0,0,0
2486,4912,0,0,0,0,0,0
2489,4849,0,0,0,0,0,0
2490,1584,0,0,0,0,0,0
2491,4914,4912,0,0,0,0,0
2527,4854,0,0,0,0,0,0
2528,368,4863,4864,4865,4866,4867,2529
2529,4875,6453,0,0,0,0,0
2530,4924,0,0,0,0,0,0
2531,4411,0,0,0,0,0,0
2532,4856,4872,0,0,0,0,0
2533,4951,4924,4923,0,0,0,0
2534,4916,0,0,0,0,0,0
2535,364,363,0,0,0,0,0
2536,4856,4946,0,0,0,0,0
2538,4948,0,0,0,0,0,0
2539,3979,0,0,0,0,0,0
2540,3740,0,0,0,0,0,0
2541,4951,4954,4952,4785,4958,0,0
2542,4954,4956,0,0,0,0,0
2543,4956,0,0,0,0,0,0
2544,4979,0,0,0,0,0,0
2545,1519,0,0,0,0,0,0
2546,616,0,0,0,0,0,0
2547,4815,0,0,0,0,0,0
2548,189,0,0,0,0,0,0
2557,4988,0,0,0,0,0,0
2558,1119,0,0,0,0,0,0
2559,4990,5020,5014,5017,5021,5016,0
2560,5018,5013,4989,5015,5022,5019,2559
2561,14,0,0,0,0,0,0
2562,5012,0,0,0,0,0,0
2563,4953,5012,0,0,0,0,0
2564,5030,0,0,0,0,0,0
2565,5014,0,0,0,0,0,0
2566,5006,0,0,0,0,0,0
2567,4987,0,0,0,0,0,0
2568,5013,0,0,0,0,0,0
2569,4963,5005,4961,0,0,0,0
2570,4961,0,0,0,0,0,0
2571,5007,0,0,0,0,0,0
2572,393,368,367,0,0,0,0
2586,5006,5008,0,0,0,0,0
2588,5006,5047,0,0,0,0,0
2589,4963,0,0,0,0,0,0
2590,5018,0,0,0,0,0,0
2591,4963,5090,5089,5124,4968,4967,2608
2592,4984,0,0,0,0,0,0
2593,4991,4993,4996,4998,4995,4994,2592
2594,5050,0,0,0,0,0,0
2595,5041,0,0,0,0,0,0
2596,4953,5012,0,0,0,0,0
2597,1,721,0,0,0,0,0
2598,5041,5046,5048,5049,5025,0,0
2599,5051,4953,5012,0,0,0,0
2600,5051,5052,5012,0,0,0,0
2601,5051,0,0,0,0,0,0
2602,5064,0,0,0,0,0,0
2603,400,0,0,0,0,0,0
2604,5057,0,0,0,0,0,0
2605,4995,0,0,0,0,0,0
2606,406,0,0,0,0,0,0
2607,331,406,0,0,0,0,0
2608,5173,0,0,0,0,0,0
2609,5070,4953,0,0,0,0,0
2610,4994,0,0,0,0,0,0
2611,5054,0,0,0,0,0,0
2612,5055,0,0,0,0,0,0
2613,5027,0,0,0,0,0,0
2614,1457,0,0,0,0,0,0
2615,4932,0,0,0,0,0,0
2616,5058,0,0,0,0,0,0
2617,0,0,0,0,0,0,0
2618,5082,5080,5081,5079,5096,5078,0
2619,484,0,0,0,0,0,0
2620,4938,467,4944,4937,0,0,0
2621,4966,5173,0,0,0,0,0
2622,4962,0,0,0,0,0,0
2623,5090,5089,4967,0,0,0,0
2624,4936,4937,4938,4939,4944,0,0
2625,5051,5052,5056,0,0,0,0
2626,5056,0,0,0,0,0,0
2627,5090,0,0,0,0,0,0
2628,368,6453,0,0,0,0,0
2629,4970,4969,0,0,0,0,0
2630,4927,461,0,0,0,0,0
2631,5059,0,0,0,0,0,0
2632,4827,0,0,0,0,0,0
2633,5090,5124,4968,5173,0,0,0
2634,616,0,0,0,0,0,0
2635,5059,4953,0,0,0,0,0
2636,5059,4953,0,0,0,0,0
2637,4411,214,207,332,4815,0,0
2639,4966,5090,5089,5124,4968,4967,3071
2640,5103,0,0,0,0,0,0
2641,4938,4936,4944,0,0,0,0
2642,5115,0,0,0,0,0,0
2643,4974,0,0,0,0,0,0
2644,374,0,0,0,0,0,0
2645,5146,5145,4815,5144,0,0,0
2646,5146,0,0,0,0,0,0
2647,5711,5710,4955,0,0,0,0
2648,5507,5103,4971,5100,5104,0,0
2649,4971,0,0,0,0,0,0
2650,5068,0,0,0,0,0,0
2652,5086,0,0,0,0,0,0
2653,1440,0,0,0,0,0,0
2654,5047,5382,0,0,0,0,0
2655,5507,4971,0,0,0,0,0
2656,5102,0,0,0,0,0,0
2657,5105,5249,5106,5248,0,0,0
2658,40,0,0,0,0,0,0
2659,918,0,0,0,0,0,0
2661,5289,0,0,0,0,0,0
2662,1581,0,0,0,0,0,0
2663,33,0,0,0,0,0,0
2664,108,0,0,0,0,0,0
2665,117,0,0,0,0,0,0
2666,24,23,9,59,0,0,0
2667,374,817,0,0,0,0,0
2668,5051,4953,5052,5012,5056,0,0
2669,100,0,0,0,0,0,0
2670,2177,0,0,0,0,0,0
2671,4828,0,0,0,0,0,0
2672,5294,0,0,0,0,0,0
2673,5330,0,0,0,0,0,0
2674,44,0,0,0,0,0,0
2675,1739,0,0,0,0,0,0
2676,5136,5336,0,0,0,0,0
2677,311,0,0,0,0,0,0
2678,19,0,0,0,0,0,0
2679,33,5287,0,0,0,0,0
2680,5291,5335,0,0,0,0,0
2681,5395,5291,5335,5303,0,0,0
2682,5042,0,0,0,0,0,0
2683,5331,0,0,0,0,0,0
2684,5302,0,0,0,0,0,0
2685,297,0,0,0,0,0,0
2686,5295,0,0,0,0,0,0
2687,997,5324,0,0,0,0,0
2688,35,5721,312,1757,1759,1758,0
2690,5325,70,2099,999,0,0,0
2692,42,0,0,0,0,0,0
2693,97,999,0,0,0,0,0
2694,101,0,0,0,0,0,0
2695,99,0,0,0,0,0,0
2696,94,0,0,0,0,0,0
2697,5350,0,0,0,0,0,0
2698,5095,5389,0,0,0,0,0
2699,5357,0,0,0,0,0,0
2700,556,0,0,0,0,0,0
2701,426,4705,0,0,0,0,0
2702,5297,5299,5298,0,0,0,0
2703,5292,0,0,0,0,0,0
2704,5395,5303,0,0,0,0,0
2705,193,0,0,0,0,0,0
2706,3137,1237,0,0,0,0,0
2707,5375,0,0,0,0,0,0
2708,4714,0,0,0,0,0,0
2709,449,0,0,0,0,0,0
2710,5383,0,0,0,0,0,0
2711,17,0,0,0,0,0,0
2712,5144,0,0,0,0,0,0
2713,5047,5711,5710,4955,0,0,0
2714,4825,0,0,0,0,0,0
2715,4706,130,0,0,0,0,0
2716,16,0,0,0,0,0,0
2717,199,0,0,0,0,0,0
2718,5392,0,0,0,0,0,0
2719,5369,0,0,0,0,0,0
2720,5367,0,0,0,0,0,0
2721,203,0,0,0,0,0,0
2722,5300,0,0,0,0,0,0
2723,5394,0,0,0,0,0,0
2724,5296,0,0,0,0,0,0
2725,172,235,0,0,0,0,0
2726,5392,199,0,0,0,0,0
2727,5338,0,0,0,0,0,0
2728,5423,0,0,0,0,0,0
2729,197,0,0,0,0,0,0
2730,3197,0,0,0,0,0,0
2731,202,0,0,0,0,0,0
2732,1338,0,0,0,0,0,0
2733,5427,0,0,0,0,0,0
2734,5431,0,0,0,0,0,0
2735,4706,0,0,0,0,0,0
2736,5446,0,0,0,0,0,0
2737,2626,2619,0,0,0,0,0
2738,2620,0,0,0,0,0,0
2739,5335,0,0,0,0,0,0
2740,5349,0,0,0,0,0,0
2741,5299,0,0,0,0,0,0
2742,5437,0,0,0,0,0,0
2743,5439,0,0,0,0,0,0
2744,4706,0,0,0,0,0,0
2745,5387,0,0,0,0,0,0
2746,5420,5455,0,0,0,0,0
2747,5448,0,0,0,0,0,0
2748,2264,2265,2621,0,0,0,0
2749,5481,5480,5476,5477,5478,204,2759
2750,2268,2270,0,0,0,0,0
2751,233,0,0,0,0,0,0
2752,279,228,0,0,0,0,0
2753,2273,0,0,0,0,0,0
2754,2268,0,0,0,0,0,0
2755,233,5387,0,0,0,0,0
2756,2271,5463,0,0,0,0,0
2757,5472,0,0,0,0,0,0
2758,2277,0,0,0,0,0,0
2759,5456,5387,0,0,0,0,0
2760,196,0,0,0,0,0,0
2761,5472,5471,5475,5470,0,0,0
2762,2275,0,0,0,0,0,0
2763,2266,0,0,0,0,0,0
2764,5455,0,0,0,0,0,0
2765,4737,0,0,0,0,0,0
2766,5473,0,0,0,0,0,0
2767,4922,0,0,0,0,0,0
2768,350,0,0,0,0,0,0
2769,5322,0,0,0,0,0,0
2770,3,0,0,0,0,0,0
2771,980,0,0,0,0,0,0
2772,5484,5485,5487,5483,5486,5506,0
2773,5487,0,0,0,0,0,0
2774,5486,0,0,0,0,0,0
2775,339,5519,0,0,0,0,0
2776,5519,0,0,0,0,0,0
2777,5460,0,0,0,0,0,0
2778,5526,0,0,0,0,0,0
2779,345,0,0,0,0,0,0
2780,5503,5584,5667,5474,5563,5473,0
2781,5563,5473,0,0,0,0,0
2782,5474,0,0,0,0,0,0
2783,5251,5247,5106,5248,0,0,0
2784,5250,5252,5105,5144,5249,4955,2783
2785,5563,0,0,0,0,0,0
2786,5141,0,0,0,0,0,0
2787,75,5460,0,0,0,0,0
2788,5584,0,0,0,0,0,0
2789,4980,4979,0,0,0,0,0
2790,5592,0,0,0,0,0,0
2791,5564,0,0,0,0,0,0
2792,5328,0,0,0,0,0,0
2793,1638,0,0,0,0,0,0
2794,5565,0,0,0,0,0,0
2795,4976,4975,0,0,0,0,0
2796,5601,0,0,0,0,0,0
2797,5334,0,0,0,0,0,0
2798,5605,0,0,0,0,0,0
2799,5606,0,0,0,0,0,0
2800,5611,5141,5488,5493,0,0,0
2801,8,0,0,0,0,0,0
2802,5034,0,0,0,0,0,0
2803,5700,5602,0,0,0,0,0
2804,51,0,0,0,0,0,0
2805,361,0,0,0,0,0,0
2806,5694,5697,5612,5613,5614,5698,0
2807,5461,5580,5462,0,0,0,0
2808,5138,0,0,0,0,0,0
2809,5609,0,0,0,0,0,0
2810,5626,0,0,0,0,0,0
2811,5627,0,0,0,0,0,0
2812,5628,0,0,0,0,0,0
2813,190,0,0,0,0,0,0
2814,2577,0,0,0,0,0,0
2815,482,0,0,0,0,0,0
2816,5591,0,0,0,0,0,0
2817,5461,5462,0,0,0,0,0
2818,1446,0,0,0,0,0,0
2819,482,5588,0,0,0,0,0
2820,5461,0,0,0,0,0,0
2821,5142,0,0,0,0,0,0
2822,267,0,0,0,0,0,0
2823,5139,0,0,0,0,0,0
2824,5590,0,0,0,0,0,0
2826,5589,0,0,0,0,0,0
2827,5639,0,0,0,0,0,0
2828,5595,0,0,0,0,0,0
2829,5664,0,0,0,0,0,0
2830,46,0,0,0,0,0,0
2831,286,0,0,0,0,0,0
2832,5597,0,0,0,0,0,0
2833,5416,0,0,0,0,0,0
2834,5652,252,5654,5653,253,0,0
2835,5472,5471,5470,0,0,0,0
2836,5142,0,0,0,0,0,0
2837,5466,0,0,0,0,0,0
2838,1657,1537,1637,3487,1519,3557,2839
2839,1638,1497,0,0,0,0,0
2840,5488,0,0,0,0,0,0
2841,5670,0,0,0,0,0,0
2842,5668,0,0,0,0,0,0
2843,2618,0,0,0,0,0,0
2844,5095,0,0,0,0,0,0
2845,5676,0,0,0,0,0,0
2846,2417,249,5655,250,2419,2420,2851
2847,5527,5489,0,0,0,0,0
2848,5660,0,0,0,0,0,0
2849,5673,0,0,0,0,0,0
2851,5656,5677,0,0,0,0,0
2852,896,0,0,0,0,0,0
2853,5651,0,0,0,0,0,0
2854,5654,0,0,0,0,0,0
2855,2418,0,0,0,0,0,0
2856,5672,0,0,0,0,0,0
2857,4822,0,0,0,0,0,0
2858,896,272,0,0,0,0,0
2859,251,0,0,0,0,0,0
2860,251,2418,0,0,0,0,0
2861,4771,0,0,0,0,0,0
2862,4771,0,0,0,0,0,0
2873,5685,0,0,0,0,0,0
2875,5685,5646,5034,0,0,0,0
2877,4773,0,0,0,0,0,0
2878,4773,0,0,0,0,0,0
2879,5687,0,0,0,0,0,0
2882,35,0,0,0,0,0,0
2883,4768,0,0,0,0,0,0
2884,4768,0,0,0,0,0,0
2885,2247,0,0,0,0,0,0
2886,2247,0,0,0,0,0,0
2887,5041,5046,2240,0,0,0,0
2888,5041,5046,2240,5048,5049,5591,2891
2889,5143,0,0,0,0,0,0
2891,5025,400,0,0,0,0,0
2893,5140,5424,0,0,0,0,0
2895,5004,0,0,0,0,0,0
2896,1680,0,0,0,0,0,0
2897,1680,0,0,0,0,0,0
2898,5674,0,0,0,0,0,0
2900,278,0,0,0,0,0,0
2902,5674,5671,0,0,0,0,0
2904,5669,0,0,0,0,0,0
2906,5692,0,0,0,0,0,0
2908,5596,0,0,0,0,0,0
2910,5671,0,0,0,0,0,0
2912,5425,0,0,0,0,0,0
2913,5666,0,0,0,0,0,0
2915,4915,0,0,0,0,0,0
2918,257,0,0,0,0,0,0
2923,5137,0,0,0,0,0,0
2924,5137,0,0,0,0,0,0
2925,25,616,0,0,0,0,0
2926,25,616,0,0,0,0,0
2927,4926,0,0,0,0,0,0
2928,4926,0,0,0,0,0,0
2930,188,6450,0,0,0,0,0
2932,5293,5292,0,0,0,0,0
2933,5409,0,0,0,0,0,0
2934,5409,0,0,0,0,0,0
2937,5704,0,0,0,0,0,0
2938,5704,0,0,0,0,0,0
2939,5706,0,0,0,0,0,0
2940,5706,0,0,0,0,0,0
2943,5610,0,0,0,0,0,0
2944,5610,0,0,0,0,0,0
2946,2269,2270,0,0,0,0,0
2948,5144,4955,0,0,0,0,0
2949,5095,4197,0,0,0,0,0
2950,465,0,0,0,0,0,0
2951,5699,0,0,0,0,0,0
2952,5698,0,0,0,0,0,0
2953,2406,0,0,0,0,0,0
2954,1679,1677,1678,1680,0,0,0
2956,1037,0,0,0,0,0,0
2957,4828,4829,0,0,0,0,0
2958,5720,0,0,0,0,0,0
2961,5155,0,0,0,0,0,0
2962,1581,0,0,0,0,0,0
2963,5467,0,0,0,0,0,0
2970,14,1637,0,0,0,0,0
2971,3425,0,0,0,0,0,0
2972,5671,0,0,0,0,0,0
2973,4976,4975,0,0,0,0,0
2974,45,0,0,0,0,0,0
2975,5018,5022,5019,5020,0,0,0
2976,5067,0,0,0,0,0,0
2977,4996,0,0,0,0,0,0
2978,5047,0,0,0,0,0,0
2979,374,0,0,0,0,0,0
2980,4815,4953,5059,0,0,0,0
2981,5059,0,0,0,0,0,0
2985,331,1599,1703,0,0,0,0
2986,4,0,0,0,0,0,0
2987,12,0,0,0,0,0,0
2988,1497,0,0,0,0,0,0
2992,5642,0,0,0,0,0,0
2993,331,17,0,0,0,0,0
2994,493,0,0,0,0,0,0
2997,5347,997,5324,0,0,0,0
2998,5087,0,0,0,0,0,0
2999,5018,5781,5022,5019,0,0,0
3000,380,0,0,0,0,0,0
3001,5019,5087,4861,5016,0,0,0
3002,5018,5013,4989,5015,5781,5022,3001
3003,384,0,0,0,0,0,0
3004,5117,0,0,0,0,0,0
3005,5154,0,0,0,0,0,0
3006,5356,0,0,0,0,0,0
3007,2300,0,0,0,0,0,0
3008,5742,5743,5744,0,0,0,0
3009,4265,0,0,0,0,0,0
3010,5741,0,0,0,0,0,0
3011,1977,0,0,0,0,0,0
3012,5287,0,0,0,0,0,0
3014,5781,5019,4861,0,0,0,0
3015,5019,0,0,0,0,0,0
3016,2177,7,5721,1577,310,5408,3019
